 Time  bebop1_x  bebop1_y  bebop1_vx  bebop1_vy  bebop1_yaw  bebop2_x  bebop2_y  bebop2_vx  bebop2_vy  bebop2_yaw  bebop3_x  bebop3_y  bebop3_vx  bebop3_vy  bebop3_yaw  bebop4_x  bebop4_y  bebop4_vx  bebop4_vy  bebop4_yaw  target_x  target_y  target_vx  target_vy  target_yaw 
4.49999  1.53226  -1.39846  0.155365  0.220943  2.4677  -0.146225  -1.40228  0.135514  -0.184305  0.899059  -0.366013  0.159339  -0.125574  -0.0767516  -0.660379  1.18518  0.253964  -0.069005  0.315992  -2.37948  0.474541  -0.460437  -0.00824023  0.0751339  1.68003  
4.54999  1.53226  -1.39846  0.155365  0.220943  2.4677  -0.146225  -1.40228  0.135514  -0.184305  0.899059  -0.366013  0.159339  -0.125574  -0.0767516  -0.660379  1.18518  0.253964  -0.069005  0.315992  -2.37948  0.474541  -0.460437  -0.00824023  0.0751339  1.68003  
4.59998  1.53226  -1.39846  0.155365  0.220943  2.4677  -0.146225  -1.40228  0.135514  -0.184305  0.899059  -0.366013  0.159339  -0.125574  -0.0767516  -0.660379  1.18518  0.253964  -0.069005  0.315992  -2.37948  0.474541  -0.460437  -0.00824023  0.0751339  1.68003  
4.64998  1.54785  -1.35065  0.150049  0.230355  2.49029  -0.118952  -1.42485  0.140325  -0.179497  0.939638  -0.369106  0.129009  -0.114169  -0.0889206  -0.63196  1.16517  0.296475  -0.0755005  0.311295  -2.34649  0.462473  -0.449657  -0.00889167  0.0756532  1.68779  
4.69998  1.55252  -1.3346  0.14606  0.242681  2.49155  -0.110007  -1.43142  0.145944  -0.176339  0.951043  -0.369317  0.118412  -0.104374  -0.103033  -0.620838  1.15787  0.310241  -0.0844613  0.312741  -2.3319  0.463775  -0.445368  -0.00916801  0.0760958  1.6907  
4.74995  1.55733  -1.31817  0.141848  0.248214  2.49976  -0.100415  -1.43703  0.149744  -0.168102  0.969174  -0.369328  0.107645  -0.0956894  -0.110826  -0.609366  1.15015  0.323769  -0.08979  0.30648  -2.32259  0.464549  -0.440997  -0.00942678  0.0765274  1.69336  
4.79998  1.56224  -1.30163  0.13503  0.243638  2.50801  -0.0914021  -1.44181  0.14443  -0.157611  0.978036  -0.369415  0.0966912  -0.0882513  -0.11248  -0.59843  1.14209  0.336657  -0.0907043  0.292393  -2.31166  0.463856  -0.436204  -0.00967316  0.0767631  1.69615  
4.84994  1.56755  -1.28185  0.135567  0.271099  2.5131  -0.0808165  -1.44674  0.15794  -0.155787  0.997087  -0.369221  0.0837988  -0.0797263  -0.134087  -0.587154  1.13222  0.351823  -0.107106  0.304524  -2.29579  0.464186  -0.432012  -0.00988591  0.0769713  1.69853  
4.89998  1.57172  -1.26504  0.128658  0.269478  2.52142  -0.0709133  -1.45058  0.159847  -0.147174  1.00786  -0.368861  0.0727294  -0.07215  -0.136993  -0.578596  1.12341  0.364242  -0.110213  0.293701  -2.2839  0.464494  -0.428152  -0.0100804  0.0769888  1.70099  
4.94999  1.57447  -1.2535  0.121871  0.263752  2.53123  -0.0646972  -1.45286  0.153223  -0.137039  1.0181  -0.368396  0.0653514  -0.0648553  -0.135484  -0.572086  1.11723  0.372377  -0.110184  0.279759  -2.27832  0.465681  -0.425076  -0.010233  0.0768526  1.70317  
4.99998  1.57888  -1.23315  0.121755  0.290464  2.53974  -0.0531671  -1.45631  0.168849  -0.133233  1.03665  -0.367842  0.0524331  -0.0587951  -0.155132  -0.561635  1.10625  0.38651  -0.127202  0.290146  -2.26384  0.465287  -0.421175  -0.0104611  0.076886  1.70603  
5.04995  1.58189  -1.21572  0.113694  0.289223  2.5425  -0.0433931  -1.45892  0.167395  -0.125167  1.05033  -0.367066  0.0415625  -0.0519757  -0.156172  -0.552683  1.09651  0.398293  -0.1303  0.281238  -2.25369  0.464935  -0.417262  -0.0106886  0.0769698  1.70878  
5.1  1.58497  -1.1973  0.107425  0.283703  2.55602  -0.0332196  -1.4611  0.163685  -0.115771  1.05631  -0.36621  0.0305585  -0.0467135  -0.153293  -0.544539  1.08657  0.409768  -0.128587  0.267071  -2.24104  0.463211  -0.412828  -0.0109214  0.0769518  1.71178  
5.14994  1.58717  -1.17929  0.101834  0.298083  2.56378  -0.0232411  -1.46294  0.170814  -0.109652  1.07768  -0.365165  0.0197452  -0.0402569  -0.163597  -0.53513  1.07645  0.420688  -0.140026  0.267634  -2.22966  0.462872  -0.408934  -0.0111243  0.0770098  1.71426  
5.19994  1.58948  -1.16097  0.098044  0.304627  2.56656  -0.0130784  -1.46393  0.174296  -0.100659  1.08566  -0.364092  0.00900916  -0.0353043  -0.1681  -0.525771  1.06611  0.43151  -0.14606  0.263947  -2.21851  0.462363  -0.404915  -0.0113485  0.0771137  1.71691  
5.24999  1.59162  -1.13913  0.0928586  0.323417  2.57394  -0.00177342  -1.46505  0.180853  -0.0947732  1.10351  -0.363021  -0.00331211  -0.0305281  -0.177947  -0.513574  1.05396  0.443557  -0.158006  0.264597  -2.20586  0.461856  -0.400751  -0.0116091  0.0773785  1.71972  
5.29995  1.593  -1.1261  0.0868321  0.306328  2.58512  0.00487241  -1.46565  0.170758  -0.0871678  1.1161  -0.362319  -0.0101473  -0.0270923  -0.166352  -0.507549  1.04688  0.450351  -0.149508  0.246206  -2.19799  0.462366  -0.397306  -0.0118201  0.0775178  1.72211  
5.34995  1.59505  -1.10655  0.0842006  0.325398  2.59449  0.0146625  -1.46589  0.178909  -0.0794134  1.12629  -0.361382  -0.0206259  -0.0228555  -0.177511  -0.496914  1.03609  0.460009  -0.162354  0.247529  -2.18738  0.46162  -0.393286  -0.0120876  0.0776825  1.72516  
5.39998  1.59721  -1.08362  0.0809913  0.343098  2.60406  0.0258747  -1.46577  0.1855  -0.071907  1.14165  -0.360447  -0.0327174  -0.0194413  -0.18603  -0.483012  1.02353  0.470802  -0.173009  0.247268  -2.17308  0.460629  -0.388954  -0.0123823  0.0780451  1.72814  
5.44994  1.59898  -1.06403  0.0748788  0.325206  2.6036  0.0354647  -1.46515  0.175359  -0.064591  1.15586  -0.360111  -0.0430132  -0.0188556  -0.176042  -0.47249  1.01296  0.479807  -0.164036  0.231332  -2.16237  0.458498  -0.384266  -0.0126492  0.0782522  1.73106  
5.49998  1.60098  -1.04078  0.0733704  0.352679  2.61958  0.046433  -1.46379  0.18572  -0.0551801  1.17071  -0.360213  -0.0549989  -0.0180557  -0.188927  -0.459813  1.00055  0.489929  -0.179209  0.234766  -2.1507  0.457685  -0.379993  -0.0129018  0.0785514  1.73359  
5.54994  1.60277  -1.02382  0.0698547  0.337329  2.63142  0.0545231  -1.46286  0.177545  -0.0505238  1.17903  -0.360537  -0.0635081  -0.017141  -0.179845  -0.451107  0.991504  0.496845  -0.171943  0.219879  -2.14238  0.456915  -0.375871  -0.0131418  0.0787361  1.73618  
5.59998  1.60277  -1.02382  0.0698547  0.337329  2.63142  0.0545231  -1.46286  0.177545  -0.0505238  1.17903  -0.360537  -0.0635081  -0.017141  -0.179845  -0.451107  0.991504  0.496845  -0.171943  0.219879  -2.14238  0.456915  -0.375871  -0.0131418  0.0787361  1.73618  
5.65001  1.60634  -0.983446  0.0669921  0.352683  2.65014  0.0735488  -1.45941  0.183016  -0.0415099  1.20876  -0.362103  -0.0834555  -0.0178425  -0.186202  -0.428743  0.970723  0.512959  -0.179383  0.219016  -2.12112  0.449818  -0.368782  -0.0136501  0.0788925  1.74212  
5.69993  1.60844  -0.960122  0.06533  0.365855  2.65984  0.0844098  -1.45724  0.187338  -0.0337612  1.21955  -0.363529  -0.0947079  -0.020021  -0.190723  -0.416809  0.960759  0.520927  -0.188672  0.220795  -2.10861  0.451122  -0.364955  -0.0139338  0.0792027  1.74494  
5.74994  1.61008  -0.939739  0.0617568  0.364553  2.67234  0.0938108  -1.45528  0.18487  -0.0282297  1.22969  -0.36485  -0.104503  -0.019979  -0.188937  -0.408883  0.9509  0.528359  -0.183099  0.208481  -2.1022  0.450753  -0.360557  -0.0142483  0.0795103  1.74811  
5.79997  1.6112  -0.923228  0.0583012  0.36487  2.67595  0.101293  -1.45383  0.18317  -0.0237287  1.24189  -0.366093  -0.112171  -0.0210776  -0.186661  -0.396408  0.941036  0.535637  -0.183749  0.202508  -2.08646  0.450172  -0.356106  -0.0145523  0.0798583  1.75104  
5.84994  1.6124  -0.906443  0.0552642  0.356702  2.68852  0.108867  -1.45203  0.177992  -0.0182339  1.25059  -0.367715  -0.119681  -0.022276  -0.180556  -0.387434  0.933094  0.542011  -0.178823  0.195716  -2.08142  0.449533  -0.35186  -0.0147866  0.0800715  1.75341  
5.89994  1.61364  -0.883511  0.0531419  0.383235  2.69714  0.119006  -1.44965  0.18773  -0.011157  1.26606  -0.369794  -0.129785  -0.0250919  -0.190297  -0.372361  0.921699  0.549821  -0.192913  0.197057  -2.06584  0.448866  -0.347409  -0.015068  0.0804599  1.75593  
5.94995  1.61458  -0.863859  0.0494166  0.371344  2.69957  0.127451  -1.4473  0.180119  -0.0069814  1.28211  -0.372018  -0.138372  -0.0264461  -0.18313  -0.362786  0.913266  0.557423  -0.181025  0.190781  -2.05738  0.447891  -0.342954  -0.0153528  0.0807957  1.75858  
5.99998  1.61597  -0.843557  0.0478312  0.362837  2.72138  0.135486  -1.4447  0.172539  -0.00335842  1.29555  -0.374541  -0.146308  -0.0273823  -0.174564  -0.3505  0.904918  0.56461  -0.175092  0.181136  -2.04416  0.44567  -0.338237  -0.0156224  0.0808899  1.76158  
6.04998  1.61597  -0.843557  0.0478312  0.362837  2.72138  0.135486  -1.4447  0.172539  -0.00335842  1.29555  -0.374541  -0.146308  -0.0273823  -0.174564  -0.3505  0.904918  0.56461  -0.175092  0.181136  -2.04416  0.44567  -0.338237  -0.0156224  0.0808899  1.76158  
6.09994  1.61794  -0.804312  0.0455733  0.383076  2.7316  0.150776  -1.438  0.178034  0.00710739  1.31407  -0.380725  -0.161718  -0.0341415  -0.180347  -0.325768  0.88733  0.577286  -0.185091  0.181422  -2.02116  0.439695  -0.331623  -0.0161016  0.0811186  1.76674  
6.14994  1.61878  -0.78454  0.0419505  0.36538  2.751  0.158832  -1.43429  0.170293  0.00936838  1.32356  -0.384401  -0.169115  -0.034761  -0.170118  -0.313919  0.879264  0.583506  -0.173455  0.170614  -2.01054  0.438213  -0.326754  -0.016427  0.0811805  1.77045  
6.19998  1.61947  -0.764934  0.040379  0.393586  2.75431  0.167089  -1.43039  0.181001  0.0205069  1.33017  -0.388525  -0.176107  -0.0449229  -0.17618  -0.300711  0.871462  0.589471  -0.181516  0.174289  -2.00375  0.439371  -0.322758  -0.0167035  0.0814807  1.77299  
6.24999  1.62019  -0.74548  0.0375461  0.366127  2.7659  0.175576  -1.42561  0.168799  0.0227334  1.33864  -0.393156  -0.182855  -0.0437519  -0.162838  -0.287191  0.862807  0.595078  -0.172031  0.160281  -1.99275  0.437602  -0.317797  -0.0170234  0.0816981  1.77623  
6.30001  1.62113  -0.722717  0.0368608  0.392573  2.7763  0.185747  -1.41977  0.180229  0.0352511  1.34894  -0.399121  -0.190509  -0.0553382  -0.168469  -0.271977  0.851811  0.601629  -0.186252  0.163433  -1.97954  0.437102  -0.313225  -0.0173266  0.0820291  1.77896  
6.34999  1.62169  -0.706554  0.0335849  0.3685  2.78691  0.193441  -1.41557  0.171073  0.0345134  1.35367  -0.403735  -0.195994  -0.0543139  -0.157583  -0.260935  0.843632  0.606243  -0.175623  0.152328  -1.96821  0.436557  -0.308901  -0.0175821  0.0821924  1.78153  
6.4  1.62207  -0.687354  0.0315586  0.398238  2.79587  0.203094  -1.41051  0.187456  0.047334  1.36404  -0.409668  -0.202287  -0.0687518  -0.163861  -0.246878  0.833835  0.612036  -0.191111  0.158464  -1.95424  0.437065  -0.304918  -0.0178292  0.0824837  1.78367  
6.44994  1.62302  -0.667923  0.0317334  0.383587  2.81342  0.212282  -1.40534  0.178655  0.0488551  1.37509  -0.415933  -0.208227  -0.0697423  -0.154552  -0.233298  0.823611  0.617827  -0.186298  0.150288  -1.94237  0.436057  -0.300502  -0.0181256  0.082753  1.78642  
6.49998  1.62352  -0.648893  0.0287327  0.384197  2.81971  0.22117  -1.39957  0.178759  0.0561184  1.38744  -0.42271  -0.214007  -0.0765337  -0.151837  -0.220876  0.812828  0.623224  -0.190656  0.146326  -1.9332  0.434811  -0.296046  -0.0184243  0.0830214  1.78918  
6.54999  1.62412  -0.629854  0.027144  0.370528  2.83419  0.230201  -1.39382  0.173394  0.0565985  1.39062  -0.429792  -0.219801  -0.0775657  -0.144956  -0.208387  0.801895  0.628048  -0.185291  0.137609  -1.92113  0.432234  -0.291132  -0.0187446  0.0832279  1.79232  
6.6  1.62525  -0.607605  0.0283814  0.396755  2.8477  0.240529  -1.38798  0.185135  0.0652167  1.40496  -0.43841  -0.22621  -0.0931105  -0.148769  -0.19267  0.788407  0.63428  -0.204909  0.143597  -1.90757  0.431247  -0.286539  -0.0190815  0.0835788  1.79525  
6.64993  1.62632  -0.588923  0.0274981  0.382575  2.85596  0.249293  -1.38321  0.1786  0.0646263  1.42251  -0.446181  -0.231479  -0.0948121  -0.141325  -0.180107  0.776633  0.640101  -0.200957  0.139061  -1.89966  0.430164  -0.282129  -0.0193813  0.0838067  1.79806  
6.7  1.62719  -0.576416  0.026641  0.368487  2.86263  0.254752  -1.37938  0.170155  0.0674733  1.42936  -0.45141  -0.234864  -0.0942066  -0.134081  -0.170645  0.768728  0.644228  -0.195435  0.133719  -1.89336  0.430348  -0.278461  -0.0195989  0.0838564  1.80039  
6.75001  1.6289  -0.554755  0.0288201  0.390673  2.87923  0.263943  -1.37334  0.178366  0.0750307  1.44841  -0.460901  -0.240578  -0.110056  -0.136773  -0.155489  0.754108  0.651353  -0.216118  0.139452  -1.8814  0.42896  -0.274119  -0.0199084  0.0840477  1.80338  
6.80001  1.63058  -0.536166  0.0289921  0.382036  2.89054  0.272247  -1.36896  0.175608  0.0719537  1.45527  -0.469281  -0.245235  -0.111936  -0.130806  -0.142067  0.741066  0.657195  -0.215433  0.134435  -1.87235  0.427472  -0.269727  -0.0202275  0.0842548  1.80641  
6.84997  1.63247  -0.518301  0.029975  0.376714  2.89852  0.279894  -1.36412  0.171349  0.0753261  1.47202  -0.477967  -0.249673  -0.117189  -0.126474  -0.129091  0.727283  0.663815  -0.221134  0.136013  -1.86569  0.426021  -0.26542  -0.0205135  0.0844265  1.80915  
6.9  1.63442  -0.500086  0.0305572  0.37519  2.91291  0.28677  -1.35982  0.16616  0.0748743  1.47944  -0.486865  -0.253981  -0.121684  -0.122576  -0.115935  0.712809  0.671618  -0.226655  0.139469  -1.85791  0.424402  -0.261035  -0.0208074  0.0845999  1.81196  
6.94994  1.63657  -0.482359  0.0308671  0.36429  2.92135  0.294227  -1.35514  0.163263  0.0750928  1.49054  -0.495757  -0.258176  -0.12195  -0.117376  -0.102617  0.698913  0.679176  -0.222388  0.135177  -1.84893  0.421539  -0.256266  -0.0211204  0.0846779  1.81523  
7  1.63863  -0.464425  0.034364  0.389295  2.94104  0.300847  -1.35086  0.16833  0.0808098  1.49778  -0.504795  -0.262262  -0.139696  -0.119851  -0.0883037  0.684751  0.686715  -0.247776  0.14663  -1.84123  0.421716  -0.25231  -0.0213855  0.0849136  1.81752  
7.04994  1.64056  -0.447082  0.0316571  0.359513  2.9475  0.308165  -1.34636  0.158471  0.0763877  1.5065  -0.513946  -0.266004  -0.130928  -0.109861  -0.0738844  0.670144  0.694297  -0.232791  0.136994  -1.8344  0.418859  -0.247629  -0.0216819  0.0849316  1.82074  
7.09998  1.64297  -0.42632  0.0350324  0.379654  2.96561  0.31645  -1.34107  0.164009  0.0823418  1.51487  -0.524834  -0.270104  -0.145857  -0.110126  -0.0583461  0.652919  0.703224  -0.254045  0.14696  -1.8223  0.417486  -0.243248  -0.0220082  0.085038  1.82404  
7.14998  1.64489  -0.409059  0.0342279  0.368996  2.9757  0.324655  -1.33615  0.164251  0.0829893  1.51471  -0.534117  -0.273514  -0.145565  -0.105357  -0.0438923  0.638416  0.710888  -0.250492  0.144379  -1.81231  0.416335  -0.238955  -0.0223562  0.0851256  1.82762  
7.19999  1.64656  -0.394471  0.0353288  0.371852  2.9845  0.331407  -1.33203  0.164509  0.0849769  1.52909  -0.541773  -0.276112  -0.150389  -0.101928  -0.0329921  0.626146  0.717183  -0.257925  0.146242  -1.80454  0.416453  -0.235131  -0.022645  0.0852181  1.83052  
7.24998  1.6486  -0.377078  0.0352361  0.364261  3.00236  0.339325  -1.3272  0.161357  0.0842794  1.5327  -0.550939  -0.278842  -0.150525  -0.0961693  -0.0199105  0.61157  0.724092  -0.256295  0.142045  -1.79534  0.414695  -0.230918  -0.0229301  0.085236  1.83359  
7.29998  1.6505  -0.359762  0.0355436  0.365759  3.01319  0.34709  -1.32294  0.161672  0.0838396  1.54346  -0.559864  -0.281434  -0.153934  -0.093016  -0.00688856  0.597164  0.730984  -0.261002  0.143317  -1.785  0.413119  -0.22675  -0.0231902  0.0852287  1.83646  
7.34998  1.65243  -0.342634  0.0358502  0.363569  3.02275  0.356033  -1.31743  0.166604  0.0895734  1.55  -0.568824  -0.283737  -0.156392  -0.0886281  0.00594552  0.582633  0.737521  -0.264094  0.141715  -1.77431  0.411733  -0.222541  -0.0234775  0.0852752  1.83945  
7.4  1.65243  -0.342634  0.0358502  0.363569  3.02275  0.356033  -1.31743  0.166604  0.0895734  1.55  -0.568824  -0.283737  -0.156392  -0.0886281  0.00594552  0.582633  0.737521  -0.264094  0.141715  -1.77431  0.411733  -0.222541  -0.0234775  0.0852752  1.83945  
7.44998  1.65606  -0.308101  0.0356815  0.362288  3.04203  0.372054  -1.30868  0.162929  0.0860676  1.56474  -0.585999  -0.287745  -0.156668  -0.0839807  0.0299127  0.552298  0.748779  -0.268626  0.137215  -1.75463  0.402597  -0.215958  -0.0239793  0.0851543  1.84529  
7.49997  1.65757  -0.291181  0.0344169  0.358247  3.05585  0.380017  -1.30473  0.162062  0.0843764  1.58516  -0.59433  -0.28944  -0.156504  -0.0790722  0.0417824  0.537003  0.754024  -0.270545  0.133618  -1.74336  0.402198  -0.211641  -0.0242181  0.0849988  1.84836  
7.54995  1.65911  -0.27398  0.0335162  0.347921  3.06536  0.387738  -1.30052  0.156648  0.0829446  1.5928  -0.602363  -0.290796  -0.151761  -0.0735069  0.0538303  0.521471  0.759214  -0.265141  0.128645  -1.73569  0.400234  -0.207174  -0.0244257  0.0846567  1.85169  
7.59998  1.65911  -0.27398  0.0335162  0.347921  3.06536  0.387738  -1.30052  0.156648  0.0829446  1.5928  -0.602363  -0.290796  -0.151761  -0.0735069  0.0538303  0.521471  0.759214  -0.265141  0.128645  -1.73569  0.400234  -0.207174  -0.0244257  0.0846567  1.85169  
7.64994  1.66108  -0.240783  0.032257  0.360121  3.08752  0.402576  -1.29278  0.162615  0.085803  1.61457  -0.617377  -0.292656  -0.157614  -0.0691696  0.0763113  0.490187  0.768878  -0.283241  0.129727  -1.71497  0.393646  -0.200984  -0.0248864  0.0844754  1.85729  
7.7  1.66201  -0.224146  0.0309035  0.3521  3.09587  0.410096  -1.2889  0.158862  0.0833129  1.62561  -0.624353  -0.292963  -0.152361  -0.0623714  0.0877277  0.474176  0.773447  -0.281365  0.124062  -1.7058  0.393882  -0.196504  -0.0251526  0.084343  1.86062  
7.74995  1.66226  -0.210284  0.0272015  0.339505  3.11049  0.416076  -1.28562  0.152097  0.0804662  1.63082  -0.629854  -0.293029  -0.145779  -0.0570879  0.096172  0.460818  0.777111  -0.273777  0.117948  -1.69661  0.393907  -0.192342  -0.0253542  0.0840449  1.86379  
7.79998  1.66238  -0.19389  0.0253864  0.359778  3.12825  0.422782  -1.28115  0.158738  0.0883063  1.63738  -0.636073  -0.292785  -0.151811  -0.0512408  0.104852  0.444746  0.781126  -0.299025  0.119638  -1.68631  0.394966  -0.188437  -0.0255831  0.0839363  1.86664  
7.84994  1.66167  -0.175067  0.0207266  0.346203  3.13053  0.431047  -1.27615  0.154506  0.0845642  1.64333  -0.642991  -0.292203  -0.14499  -0.0459969  0.117275  0.425409  0.785702  -0.293109  0.113808  -1.6737  0.392815  -0.183716  -0.025945  0.0838941  1.87073  
7.89998  1.66074  -0.158524  0.0177719  0.334022  3.13948  0.437995  -1.27271  0.147761  0.0786585  1.65408  -0.648464  -0.291347  -0.137026  -0.0405199  0.126927  0.409083  0.790253  -0.283385  0.110124  -1.66018  0.390466  -0.178961  -0.0263133  0.0838081  1.87502  
7.94995  1.65953  -0.142647  0.0122216  0.35494  -3.12468  0.444619  -1.26831  0.155581  0.088286  1.66137  -0.653523  -0.290257  -0.141097  -0.0335449  0.135433  0.392479  0.794991  -0.312368  0.115846  -1.64723  0.391299  -0.174854  -0.0266413  0.0839129  1.87822  
7.99998  1.65804  -0.127448  0.0101466  0.330606  -3.11843  0.451815  -1.2636  0.147732  0.0839707  1.67002  -0.658334  -0.289074  -0.131323  -0.0302446  0.143445  0.375959  0.798601  -0.293657  0.104139  -1.6384  0.388885  -0.170336  -0.0269595  0.0837822  1.88211  
8.04999  1.65804  -0.127448  0.0101466  0.330606  -3.11843  0.451815  -1.2636  0.147732  0.0839707  1.67002  -0.658334  -0.289074  -0.131323  -0.0302446  0.143445  0.375959  0.798601  -0.293657  0.104139  -1.6384  0.388885  -0.170336  -0.0269595  0.0837822  1.88211  
8.09997  1.65417  -0.0969182  0.00363513  0.340496  -3.09642  0.46534  -1.2549  0.15097  0.0863001  1.68308  -0.666937  -0.287172  -0.129867  -0.0258645  0.160528  0.342449  0.806559  -0.310478  0.106351  -1.61645  0.381553  -0.164338  -0.0274933  0.0836933  1.88819  
8.14999  1.65213  -0.0822812  0.00193951  0.320971  -3.08348  0.472152  -1.25022  0.143195  0.0830802  1.69711  -0.670736  -0.286395  -0.120579  -0.0234337  0.169785  0.325947  0.810937  -0.295137  0.101923  -1.60381  0.379887  -0.159548  -0.0278154  0.0835283  1.89225  
8.19998  1.64998  -0.0679787  -0.00307851  0.326952  -3.07677  0.479521  -1.24512  0.149156  0.0888475  1.6986  -0.674165  -0.285623  -0.118359  -0.0195125  0.178903  0.309336  0.814974  -0.309201  0.101906  -1.59695  0.379767  -0.155074  -0.0280972  0.0834729  1.89549  
8.24997  1.64729  -0.0518679  -0.00809335  0.327558  -3.06361  0.487929  -1.23978  0.151427  0.0895515  1.7095  -0.677719  -0.285226  -0.114086  -0.0182429  0.187161  0.290551  0.819973  -0.315868  0.102604  -1.58082  0.379185  -0.150534  -0.0284336  0.0834939  1.89902  
8.29999  1.64553  -0.040274  -0.00817221  0.309498  -3.05395  0.494499  -1.2355  0.145216  0.0866592  1.7168  -0.679828  -0.284989  -0.105009  -0.0164634  0.193653  0.276876  0.823571  -0.300833  0.0969476  -1.57181  0.378554  -0.146334  -0.0286832  0.0833214  1.90234  
8.34999  1.64294  -0.026549  -0.0164039  0.325558  -3.04527  0.503352  -1.22985  0.153425  0.0923869  1.72332  -0.681961  -0.284978  -0.102258  -0.0154759  0.200922  0.258488  0.828718  -0.318182  0.101379  -1.5564  0.377758  -0.142101  -0.0290122  0.0832119  1.90627  
8.39997  1.64083  -0.0150601  -0.0155455  0.303685  -3.03713  0.508383  -1.2265  0.144628  0.0879558  1.73011  -0.683484  -0.285312  -0.0940046  -0.0152648  0.206005  0.248016  0.831329  -0.300398  0.0934315  -1.55107  0.378293  -0.138365  -0.0292828  0.0830357  1.90983  
8.44997  1.63787  0.00103346  -0.0195327  0.307055  -3.02504  0.517507  -1.22126  0.149443  0.088827  1.73933  -0.685102  -0.285739  -0.0884783  -0.0145189  0.21441  0.229755  0.835611  -0.308119  0.0931912  -1.53773  0.375392  -0.133918  -0.0297055  0.0828952  1.91489  
8.49998  1.63787  0.00103346  -0.0195327  0.307055  -3.02504  0.517507  -1.22126  0.149443  0.088827  1.73933  -0.685102  -0.285739  -0.0884783  -0.0145189  0.21441  0.229755  0.835611  -0.308119  0.0931912  -1.53773  0.375392  -0.133918  -0.0297055  0.0828952  1.91489  
8.54996  1.63228  0.026167  -0.0231362  0.29954  -3.00596  0.531241  -1.21376  0.146071  0.0862056  1.76121  -0.686476  -0.287392  -0.0807055  -0.0156568  0.226013  0.201609  0.842564  -0.301913  0.0909232  -1.5088  0.36634  -0.128123  -0.0302507  0.0825542  1.92204  
8.6  1.62855  0.0423068  -0.0335678  0.327711  -2.99598  0.539946  -1.20958  0.162187  0.0919714  1.77154  -0.686465  -0.288866  -0.073031  -0.0195432  0.237064  0.183642  0.846774  -0.335452  0.0968126  -1.49593  0.367752  -0.123795  -0.0306255  0.0825984  1.92586  
8.65001  1.62528  0.0565515  -0.0313616  0.304263  -2.98491  0.547118  -1.20588  0.149019  0.0857131  1.78092  -0.686316  -0.290594  -0.0666543  -0.0198694  0.240404  0.168591  0.850487  -0.309201  0.0896803  -1.48225  0.367032  -0.119303  -0.0310607  0.082601  1.93047  
8.69998  1.62167  0.0702662  -0.0362173  0.303555  -2.97711  0.554049  -1.2022  0.149523  0.0855099  1.79294  -0.68553  -0.292754  -0.0585723  -0.0227096  0.247672  0.153271  0.85379  -0.3131  0.087521  -1.46691  0.366219  -0.114891  -0.0314969  0.0826163  1.93503  
8.74998  1.61816  0.0838567  -0.0388253  0.301063  -2.96764  0.560509  -1.19847  0.147051  0.0847072  1.79954  -0.684501  -0.295179  -0.0516985  -0.0252003  0.253121  0.138577  0.857378  -0.310387  0.087261  -1.45758  0.365052  -0.110516  -0.03191  0.0826295  1.93933  
8.8  1.61434  0.0973975  -0.0407615  0.292656  -2.95356  0.567291  -1.19443  0.144294  0.0831238  1.8099  -0.682957  -0.297942  -0.0448225  -0.0267212  0.258768  0.123977  0.860923  -0.302603  0.0841464  -1.44683  0.362272  -0.106068  -0.0323047  0.0824877  1.94407  
8.84994  1.61035  0.110569  -0.0489157  0.30465  -2.94347  0.574012  -1.19054  0.150746  0.0867782  1.82099  -0.681139  -0.300989  -0.0354698  -0.0337739  0.264636  0.109197  0.864295  -0.319101  0.0861625  -1.42948  0.362567  -0.102029  -0.0326506  0.0824884  1.94769  
8.9  1.60651  0.123136  -0.0482007  0.290269  -2.93478  0.580278  -1.18678  0.143218  0.0829426  1.83132  -0.679025  -0.304384  -0.0297215  -0.0351621  0.270369  0.0945106  0.867691  -0.307368  0.0825028  -1.41949  0.360983  -0.0978537  -0.0330631  0.0824378  1.95222  
8.94994  1.60233  0.135742  -0.0523032  0.288868  -2.92398  0.586874  -1.18223  0.143811  0.0859951  1.83923  -0.676602  -0.308367  -0.0225133  -0.0403306  0.275775  0.0800458  0.870867  -0.306634  0.0809151  -1.41053  0.35954  -0.0937029  -0.0334922  0.0823907  1.9569  
8.99998  1.59905  0.146421  -0.0513698  0.278757  -2.91252  0.592669  -1.17833  0.140045  0.0836708  1.84593  -0.674401  -0.311851  -0.0175273  -0.0414061  0.2802  0.0682938  0.873548  -0.294993  0.0776616  -1.39963  0.358116  -0.0897615  -0.0338455  0.0822144  1.96133  
9.04994  1.59399  0.160061  -0.0566369  0.276873  -2.90611  0.60071  -1.17303  0.141673  0.0850654  1.85048  -0.671154  -0.316994  -0.0105013  -0.0468335  0.285201  0.0522621  0.876749  -0.297645  0.0758363  -1.38375  0.354544  -0.0855439  -0.0342447  0.0819807  1.96648  
9.09999  1.5892  0.173948  -0.0614437  0.284204  -2.90027  0.609038  -1.16766  0.148068  0.0896617  1.85392  -0.667667  -0.322503  -0.00168324  -0.0554544  0.292311  0.0362419  0.879883  -0.307364  0.0763009  -1.37083  0.353301  -0.0813581  -0.0346843  0.0819428  1.9712  
