 Time  bebop1_x  bebop1_y  bebop1_vx  bebop1_vy  bebop1_yaw  bebop2_x  bebop2_y  bebop2_vx  bebop2_vy  bebop2_yaw  bebop3_x  bebop3_y  bebop3_vx  bebop3_vy  bebop3_yaw  bebop4_x  bebop4_y  bebop4_vx  bebop4_vy  bebop4_yaw  target_x  target_y  target_vx  target_vy  target_yaw 
8.59996  1.74219  -0.0204593  -0.13009  0.215914  -2.94638  0.817481  -1.24741  0.145942  0.025607  1.80904  -0.300273  -0.365167  -0.0282627  -0.100835  0.204244  0.509087  0.741591  -0.166184  0.0988293  -1.45481  0.62156  -0.174584  -0.025971  0.0672971  1.9391  
8.65004  1.73486  -0.0107245  -0.132877  0.215116  -2.93358  0.823272  -1.24619  0.143433  0.0258807  1.81551  -0.301591  -0.371198  -0.0280406  -0.101871  0.213517  0.502199  0.747637  -0.162623  0.101366  -1.44578  0.620065  -0.17118  -0.0262547  0.0673722  1.94239  
8.70001  1.72939  -0.00237694  -0.131632  0.215172  -2.93232  0.828087  -1.24527  0.141735  0.0252342  1.81622  -0.302832  -0.376053  -0.0287669  -0.10322  0.222278  0.49628  0.752598  -0.16233  0.102848  -1.43767  0.619709  -0.168053  -0.0264787  0.0674356  1.94495  
8.75004  1.72211  0.0105303  -0.129666  0.216906  -2.92198  0.835047  -1.24387  0.139812  0.0253352  1.82919  -0.304286  -0.382687  -0.0277353  -0.103336  0.232365  0.487994  0.759879  -0.160018  0.104702  -1.42902  0.616759  -0.164516  -0.0267844  0.0674746  1.94868  
8.80002  1.71619  0.021893  -0.128412  0.217797  -2.91801  0.840945  -1.24197  0.137594  0.0279591  1.83686  -0.305341  -0.38855  -0.026754  -0.105155  0.241679  0.481395  0.766527  -0.156349  0.107862  -1.41919  0.615074  -0.161023  -0.0270968  0.0675874  1.95209  
8.85001  1.71057  0.0336695  -0.126799  0.219717  -2.90006  0.846923  -1.24032  0.13625  0.0274298  1.84335  -0.306709  -0.39432  -0.0276907  -0.105626  0.248408  0.473994  0.773386  -0.157649  0.110588  -1.41117  0.613364  -0.157541  -0.0274084  0.0677003  1.95548  
8.90002  1.7054  0.0460454  -0.124268  0.224101  -2.89991  0.85286  -1.23859  0.135129  0.0282165  1.85186  -0.30787  -0.399819  -0.0268919  -0.105743  0.258239  0.466581  0.780281  -0.157287  0.11312  -1.40362  0.611806  -0.154136  -0.0276936  0.0677675  1.95874  
8.95005  1.70037  0.0583957  -0.121624  0.2243  -2.89375  0.858778  -1.23629  0.133056  0.0308085  1.85532  -0.308998  -0.405318  -0.0262544  -0.105615  0.265952  0.459672  0.787266  -0.15348  0.114774  -1.39564  0.610067  -0.150734  -0.027972  0.067799  1.96209  
8.99999  1.69555  0.0711564  -0.119738  0.228853  -2.88123  0.86477  -1.23394  0.132663  0.0324306  1.86458  -0.310195  -0.411194  -0.026365  -0.108218  0.27344  0.452329  0.794318  -0.154683  0.117818  -1.38757  0.608472  -0.147406  -0.0282397  0.067812  1.9654  
9.05001  1.691  0.0836737  -0.116774  0.229728  -2.88009  0.870534  -1.23133  0.130618  0.0342665  1.87444  -0.311434  -0.416979  -0.0264258  -0.108327  0.284239  0.444676  0.801521  -0.155376  0.120209  -1.37929  0.606768  -0.144072  -0.0285051  0.0678384  1.96859  
9.09998  1.687  0.0959438  -0.112526  0.230667  -2.86559  0.876212  -1.22832  0.129096  0.0372296  1.8824  -0.3124  -0.422587  -0.025065  -0.108091  0.294918  0.437004  0.808343  -0.154992  0.120594  -1.36913  0.605081  -0.140712  -0.0287724  0.0678699  1.97176  
9.15006  1.68346  0.108499  -0.108041  0.23194  -2.87123  0.882329  -1.22512  0.129073  0.0395132  1.88442  -0.313458  -0.4283  -0.0249711  -0.108443  0.303391  0.429055  0.815358  -0.15491  0.122216  -1.36297  0.603208  -0.137277  -0.0290705  0.06793  1.97516  
9.19999  1.67979  0.120473  -0.106269  0.232719  -2.8597  0.888161  -1.22187  0.127925  0.0418591  1.89708  -0.31449  -0.434024  -0.0247504  -0.109833  0.312515  0.421108  0.822227  -0.156174  0.123984  -1.35461  0.601492  -0.133819  -0.0293925  0.068042  1.97856  
9.24993  1.67675  0.133033  -0.100763  0.234825  -2.85794  0.893366  -1.21807  0.123971  0.0456048  1.90437  -0.315553  -0.439996  -0.0244509  -0.110586  0.321764  0.412581  0.828387  -0.158086  0.121817  -1.35267  0.599648  -0.130322  -0.0297284  0.0681452  1.98216  
9.30002  1.67366  0.145216  -0.0978582  0.234572  -2.83997  0.898907  -1.21404  0.124055  0.0488928  1.91194  -0.316625  -0.445753  -0.0241182  -0.110315  0.330125  0.403673  0.833996  -0.160292  0.120049  -1.34731  0.597824  -0.126918  -0.0300264  0.0681884  1.98559  
9.34997  1.67113  0.157649  -0.0926637  0.236503  -2.83643  0.904225  -1.21036  0.122263  0.0498727  1.91737  -0.317548  -0.451764  -0.0233479  -0.111863  0.340187  0.394692  0.839416  -0.161788  0.119277  -1.34092  0.596088  -0.123646  -0.0302563  0.068129  1.98874  
9.4  1.66901  0.170579  -0.0880391  0.239663  -2.83622  0.909215  -1.20718  0.119689  0.0500329  1.92192  -0.318725  -0.457615  -0.0240599  -0.112022  0.344963  0.385121  0.844512  -0.165701  0.117486  -1.33333  0.594406  -0.120406  -0.0304784  0.0680433  1.99192  
9.44996  1.66901  0.170579  -0.0880391  0.239663  -2.83622  0.909215  -1.20718  0.119689  0.0500329  1.92192  -0.318725  -0.457615  -0.0240599  -0.112022  0.344963  0.385121  0.844512  -0.165701  0.117486  -1.33333  0.594406  -0.120406  -0.0304784  0.0680433  1.99192  
9.49998  1.66543  0.196977  -0.0830609  0.24209  -2.82003  0.919374  -1.20036  0.11838  0.0525547  1.94014  -0.320081  -0.470075  -0.0219159  -0.113961  0.364174  0.365048  0.853369  -0.169441  0.113495  -1.32002  0.585528  -0.116206  -0.0309658  0.0679318  1.99849  
9.54998  1.66383  0.21076  -0.0787418  0.246071  -2.8149  0.924533  -1.19762  0.117661  0.0513047  1.95152  -0.321108  -0.476469  -0.0228281  -0.115384  0.372897  0.354774  0.856855  -0.17286  0.108112  -1.31404  0.584743  -0.11245  -0.0312504  0.0679395  2.00191  
9.60001  1.66248  0.224488  -0.0738038  0.246781  -2.80827  0.929386  -1.19431  0.114654  0.0537755  1.96086  -0.32196  -0.482949  -0.0217753  -0.116094  0.380506  0.344216  0.860436  -0.175387  0.105727  -1.30471  0.583549  -0.108789  -0.031535  0.0679224  2.00546  
9.65002  1.66127  0.238897  -0.0696772  0.253556  -2.79705  0.934356  -1.19164  0.114304  0.0524095  1.97289  -0.322804  -0.489424  -0.0215513  -0.117843  0.387907  0.33305  0.863096  -0.182144  0.0997959  -1.3014  0.582475  -0.1052  -0.0318233  0.06791  2.00902  
9.70001  1.66003  0.25242  -0.0659961  0.251772  -2.78034  0.939816  -1.18828  0.114828  0.055438  1.97717  -0.323803  -0.496124  -0.0216082  -0.119445  0.396224  0.321871  0.865072  -0.184651  0.0933217  -1.29263  0.581193  -0.101652  -0.0321149  0.0678711  2.01275  
9.74997  1.65987  0.266316  -0.058284  0.255043  -2.77225  0.945764  -1.18466  0.116051  0.0570241  1.98797  -0.324712  -0.502813  -0.0211774  -0.120441  0.406027  0.310258  0.867018  -0.18944  0.0891739  -1.28928  0.579731  -0.0981698  -0.0323965  0.0678434  2.0163  
9.80002  1.65909  0.280379  -0.056712  0.258088  -2.7653  0.951899  -1.18071  0.116672  0.0596634  1.99715  -0.32564  -0.509612  -0.0209619  -0.12217  0.415916  0.298301  0.868731  -0.194524  0.0845091  -1.28314  0.578229  -0.0947342  -0.032672  0.0678184  2.01974  
9.85001  1.65853  0.294039  -0.052355  0.257937  -2.76032  0.958184  -1.17645  0.117343  0.0618298  1.99942  -0.326477  -0.516606  -0.0203842  -0.123736  0.423274  0.28616  0.869795  -0.198347  0.0775839  -1.27728  0.576561  -0.0913202  -0.0329498  0.0677781  2.0233  
9.89997  1.65804  0.307564  -0.0486104  0.258121  -2.75468  0.965212  -1.17245  0.120758  0.0625877  2.01208  -0.327128  -0.523827  -0.0194039  -0.125742  0.430805  0.273888  0.870602  -0.201871  0.0721061  -1.27154  0.574777  -0.0879593  -0.0332087  0.0677294  2.02666  
9.95001  1.65754  0.321422  -0.0452009  0.261996  -2.74247  0.972389  -1.16794  0.12325  0.0664922  2.0171  -0.328003  -0.531002  -0.0199304  -0.127491  0.439686  0.261784  0.871297  -0.205879  0.0674883  -1.26487  0.573158  -0.0845917  -0.0334788  0.0676942  2.03008  
10  1.65754  0.321422  -0.0452009  0.261996  -2.74247  0.972389  -1.16794  0.12325  0.0664922  2.0171  -0.328003  -0.531002  -0.0199304  -0.127491  0.439686  0.261784  0.871297  -0.205879  0.0674883  -1.26487  0.573158  -0.0845917  -0.0334788  0.0676942  2.03008  
10.05  1.65747  0.348619  -0.0407072  0.2612  -2.72673  0.987433  -1.1585  0.12547  0.0688579  2.0292  -0.32896  -0.546288  -0.0180356  -0.130167  0.457354  0.236072  0.872085  -0.211187  0.0619031  -1.25109  0.56399  -0.0807559  -0.0339429  0.0674531  2.03701  
10.1  1.65777  0.359734  -0.0359035  0.26341  -2.72056  0.993507  -1.15448  0.127715  0.0720443  2.04066  -0.328964  -0.552662  -0.015567  -0.133287  0.463668  0.225539  0.872186  -0.216044  0.0563192  -1.24512  0.564683  -0.0771961  -0.0341199  0.0673313  2.03983  
10.1501  1.6582  0.375616  -0.0326398  0.262332  -2.71528  1.00271  -1.14897  0.130339  0.0725012  2.039  -0.328807  -0.562086  -0.01406  -0.135005  0.474514  0.210653  0.872261  -0.21696  0.051815  -1.23435  0.562117  -0.0736645  -0.0343755  0.0671335  2.04403  
10.2  1.65861  0.389917  -0.0292696  0.266721  -2.70616  1.01101  -1.14351  0.134435  0.0777176  2.05413  -0.328305  -0.569998  -0.0115223  -0.136689  0.485754  0.19804  0.872116  -0.220256  0.0469294  -1.22896  0.560943  -0.0702067  -0.0345756  0.0669763  2.04735  
10.25  1.65932  0.40368  -0.0248372  0.265933  -2.69725  1.01935  -1.13825  0.137019  0.0793198  2.05656  -0.32793  -0.577951  -0.0103312  -0.138933  0.496372  0.185242  0.871873  -0.224252  0.0424188  -1.22317  0.559661  -0.0668445  -0.0347384  0.0668289  2.05017  
10.3  1.66004  0.418027  -0.0216489  0.268766  -2.6896  1.02765  -1.13288  0.139053  0.0817653  2.05769  -0.327488  -0.585799  -0.00853536  -0.140038  0.505666  0.172383  0.871977  -0.226833  0.0399116  -1.21442  0.558226  -0.0635735  -0.0348864  0.0666577  2.05296  
10.35  1.66048  0.432294  -0.0199246  0.270724  -2.68525  1.0364  -1.12648  0.14362  0.0881595  2.06518  -0.326816  -0.594285  -0.00616296  -0.144583  0.517889  0.159137  0.871203  -0.231318  0.0330784  -1.20734  0.556731  -0.0603734  -0.0350336  0.0665018  2.05566  
10.4  1.66092  0.446637  -0.0173863  0.271207  -2.67349  1.04472  -1.12021  0.143781  0.0902886  2.07171  -0.326002  -0.602727  -0.00408563  -0.145474  0.531337  0.146055  0.870247  -0.232393  0.0286753  -1.19866  0.555018  -0.0572487  -0.0351808  0.0663033  2.05863  
10.45  1.66119  0.45434  -0.015421  0.253345  -2.67027  1.04888  -1.11716  0.13328  0.0829838  2.07835  -0.325504  -0.606692  -0.00336489  -0.133403  0.535976  0.139619  0.869941  -0.214796  0.0273035  -1.19524  0.554854  -0.054404  -0.0351943  0.06599  2.06075  
10.5  1.66056  0.47691  -0.0170161  0.288981  -2.66226  1.06136  -1.1075  0.15394  0.101138  2.09571  -0.323909  -0.619039  0.000946935  -0.154321  0.551838  0.120326  0.86966  -0.24599  0.0248511  -1.18523  0.551548  -0.0512989  -0.0353958  0.0658219  2.06419  
10.55  1.65981  0.491935  -0.0168949  0.276292  -2.65666  1.06927  -1.10114  0.146296  0.0977052  2.10014  -0.322235  -0.627622  0.00409296  -0.149534  0.556558  0.106963  0.868858  -0.237843  0.0196021  -1.17961  0.549644  -0.0480524  -0.0356297  0.0657612  2.06733  
10.6  1.65867  0.507007  -0.0179425  0.278748  -2.64732  1.07682  -1.09431  0.145838  0.101949  2.11524  -0.320479  -0.63598  0.00659865  -0.150231  0.565916  0.093314  0.868043  -0.241166  0.0168031  -1.17215  0.547857  -0.0446684  -0.0359355  0.0657703  2.07085  
10.65  1.65705  0.521978  -0.0198856  0.27882  -2.64158  1.0841  -1.08716  0.144737  0.105092  2.115  -0.318437  -0.644612  0.0097483  -0.15172  0.578472  0.0794256  0.867242  -0.243068  0.0145371  -1.16382  0.545864  -0.0414026  -0.0362077  0.0657378  2.07424  
10.7  1.65531  0.537128  -0.0213476  0.285622  -2.63086  1.09129  -1.07973  0.147186  0.111168  2.12387  -0.31628  -0.653016  0.0129879  -0.155102  0.589552  0.0653711  0.866464  -0.250332  0.0120191  -1.15369  0.543948  -0.0382301  -0.0364625  0.0656605  2.07771  
10.75  1.65282  0.552166  -0.0235616  0.27418  -2.62091  1.09813  -1.07172  0.13966  0.109936  2.13363  -0.313573  -0.661382  0.0157229  -0.149243  0.595381  0.0514131  0.864894  -0.241101  0.00734756  -1.14145  0.540676  -0.0351955  -0.036708  0.0653679  2.08247  
10.7999  1.64991  0.569562  -0.0280587  0.292517  -2.6112  1.1063  -1.06198  0.147966  0.124324  2.1349  -0.310212  -0.671064  0.0223544  -0.159697  0.60957  0.034218  0.86311  -0.263462  0.00305211  -1.13207  0.538937  -0.0320957  -0.0369785  0.0651034  2.08735  
10.85  1.64721  0.584779  -0.0294371  0.287393  -2.60499  1.11268  -1.05364  0.141555  0.123642  2.14055  -0.306888  -0.679314  0.0255357  -0.156341  0.621253  0.0216341  0.861615  -0.262491  -8.13985e-05  -1.12115  0.53865  -0.028983  -0.0372527  0.064912  2.0918  
10.9001  1.6444  0.59701  -0.0345284  0.289047  -2.60112  1.11852  -1.04592  0.144457  0.132415  2.14984  -0.304139  -0.685885  0.0290346  -0.156867  0.631279  0.00914723  0.860106  -0.265526  -0.00303369  -1.11544  0.538097  -0.0259799  -0.037528  0.0647346  2.09617  
10.95  1.6409  0.612669  -0.0369609  0.290613  -2.58851  1.12499  -1.03698  0.14028  0.133375  2.14668  -0.300605  -0.693652  0.0325141  -0.155164  0.6376  -0.0083425  0.856841  -0.264716  -0.00940611  -1.10214  0.534345  -0.0229776  -0.0379289  0.0645833  2.10182  
11  1.63674  0.627891  -0.0424938  0.293009  -2.58149  1.13219  -1.02678  0.143766  0.143687  2.15538  -0.296642  -0.701326  0.0377973  -0.156414  0.649262  -0.0238063  0.853738  -0.273284  -0.0143426  -1.09372  0.53226  -0.0198078  -0.0382881  0.0645325  2.10629  
11.05  1.63225  0.643219  -0.0437205  0.283337  -2.57546  1.13914  -1.01702  0.137291  0.13936  2.16081  -0.292376  -0.708824  0.0392801  -0.150103  0.660068  -0.039188  0.849935  -0.26477  -0.0181248  -1.08358  0.52875  -0.0167361  -0.038629  0.0644056  2.11105  
11.1  1.62722  0.65878  -0.0566878  0.308926  -2.56425  1.14603  -1.00653  0.147534  0.162103  2.16876  -0.287775  -0.716034  0.0506786  -0.159674  0.672667  -0.0545797  0.845669  -0.290476  -0.0302707  -1.07333  0.528247  -0.0133131  -0.0389791  0.0644758  2.11456  
11.15  1.62177  0.674144  -0.0575914  0.296132  -2.55641  1.15324  -0.995554  0.14238  0.159213  2.17428  -0.282798  -0.72293  0.0517864  -0.151614  0.677348  -0.0696222  0.841026  -0.278263  -0.0328274  -1.06131  0.525879  -0.010094  -0.039379  0.0645107  2.11885  
11.2  1.61579  0.689765  -0.0644287  0.299833  -2.54907  1.16048  -0.984248  0.143633  0.166843  2.18357  -0.277864  -0.730027  0.0559759  -0.152429  0.691707  -0.084784  0.836281  -0.283008  -0.0384062  -1.05065  0.523682  -0.00685989  -0.0397895  0.0645409  2.12326  
11.25  1.60924  0.70518  -0.070533  0.298961  -2.53995  1.16777  -0.972849  0.143244  0.17099  2.18954  -0.272465  -0.736771  0.0610397  -0.14961  0.70448  -0.0996933  0.831309  -0.282789  -0.0437655  -1.0412  0.521346  -0.00367608  -0.0401876  0.0645329  2.12777  
11.3  1.60227  0.720489  -0.0776068  0.301728  -2.53335  1.17502  -0.960854  0.144157  0.17944  2.19586  -0.266559  -0.743466  0.0673923  -0.149302  0.714583  -0.114416  0.825884  -0.285353  -0.0505904  -1.02986  0.518979  -0.00052314  -0.0405626  0.0645036  2.13215  
11.35  1.59494  0.73572  -0.0838206  0.301279  -2.52604  1.1826  -0.948238  0.145512  0.186606  2.2011  -0.260262  -0.750117  0.0728489  -0.147642  0.725136  -0.129108  0.820036  -0.285606  -0.0568899  -1.02085  0.516763  0.00262994  -0.0409166  0.0644892  2.13618  
11.4  1.58711  0.750989  -0.0903459  0.300943  -2.51771  1.18991  -0.935832  0.144285  0.189993  2.21007  -0.253927  -0.756698  0.0765851  -0.145905  0.737173  -0.143809  0.814047  -0.285668  -0.0616889  -1.00955  0.514334  0.00578084  -0.041281  0.064476  2.14029  
11.45  1.5789  0.766101  -0.0970973  0.300617  -2.51166  1.19689  -0.922279  0.143181  0.199246  2.21991  -0.247151  -0.762847  0.0824949  -0.142919  0.744093  -0.158492  0.808342  -0.286219  -0.0652507  -0.998315  0.511898  0.0089191  -0.0416171  0.0644709  2.14401  
11.5  1.57052  0.781102  -0.1032  0.300758  -2.50227  1.20391  -0.908826  0.14347  0.204835  2.22411  -0.240356  -0.768588  0.0870221  -0.140101  0.750334  -0.173216  0.802267  -0.28745  -0.0711766  -0.987502  0.509525  0.0120872  -0.0419626  0.0644635  2.14784  
11.55  1.56171  0.796174  -0.110284  0.301263  -2.49171  1.21111  -0.895646  0.144161  0.208971  2.23243  -0.232973  -0.775106  0.093391  -0.141446  0.768482  -0.18739  0.795853  -0.28578  -0.0767016  -0.97459  0.50715  0.0152365  -0.0422981  0.0644468  2.15161  
11.6  1.56171  0.796174  -0.110284  0.301263  -2.49171  1.21111  -0.895646  0.144161  0.208971  2.23243  -0.232973  -0.775106  0.093391  -0.141446  0.768482  -0.18739  0.795853  -0.28578  -0.0767016  -0.97459  0.50715  0.0152365  -0.0422981  0.0644468  2.15161  
11.65  1.54312  0.826002  -0.117364  0.300368  -2.47979  1.22556  -0.867692  0.143925  0.216514  2.24476  -0.217774  -0.786357  0.0982938  -0.136575  0.784865  -0.214651  0.782231  -0.283541  -0.0822069  -0.948043  0.496988  0.017792  -0.0428351  0.0642127  2.15909  
11.7  1.53356  0.840756  -0.124248  0.300259  -2.47078  1.23309  -0.853841  0.14542  0.221943  2.24924  -0.209726  -0.791956  0.104789  -0.134849  0.794949  -0.227713  0.774996  -0.281497  -0.088366  -0.935819  0.495776  0.0214578  -0.0431119  0.064082  2.16301  
11.75  1.52357  0.855618  -0.130368  0.299096  -2.45857  1.24073  -0.838876  0.145481  0.229405  2.25483  -0.201455  -0.797305  0.109289  -0.131673  0.806952  -0.240382  0.767879  -0.277518  -0.0917029  -0.923614  0.494167  0.0249732  -0.0433769  0.0639337  2.16692  
11.8  1.51329  0.870392  -0.13822  0.300195  -2.45215  1.24931  -0.824024  0.150656  0.235693  2.26276  -0.193084  -0.802432  0.11515  -0.129732  0.817513  -0.252617  0.760524  -0.275374  -0.0976759  -0.908388  0.492715  0.0283481  -0.0435938  0.0637282  2.17074  
11.85  1.50262  0.885187  -0.144508  0.298871  -2.44412  1.25795  -0.80976  0.151581  0.237679  2.27297  -0.184428  -0.807649  0.119963  -0.127333  0.829016  -0.264405  0.752942  -0.270679  -0.102278  -0.89659  0.491002  0.0315527  -0.043792  0.0634734  2.17473  
11.9  1.49141  0.899882  -0.151954  0.298  -2.43498  1.26697  -0.794029  0.154303  0.247158  2.29092  -0.175586  -0.812656  0.124922  -0.124583  0.840101  -0.275739  0.745668  -0.265826  -0.104764  -0.883931  0.489085  0.0346784  -0.0440049  0.0632214  2.17886  
11.95  1.47945  0.914611  -0.161521  0.29899  -2.42198  1.27588  -0.779249  0.156628  0.250071  2.30584  -0.166547  -0.817505  0.130608  -0.122378  0.851619  -0.28702  0.737589  -0.263752  -0.112136  -0.87193  0.48733  0.037839  -0.0442315  0.0630026  2.1829  
12  1.47143  0.92396  -0.158596  0.285091  -2.41632  1.28166  -0.769627  0.151066  0.241437  2.31722  -0.160509  -0.820687  0.12772  -0.1164  0.858872  -0.294306  0.73204  -0.250952  -0.110656  -0.861642  0.486886  0.0409672  -0.0443458  0.062747  2.18603  
12.05  1.45458  0.942838  -0.179495  0.299111  -2.40415  1.29213  -0.75047  0.157502  0.258946  2.33313  -0.14824  -0.826846  0.141512  -0.118654  0.873961  -0.308711  0.720791  -0.258103  -0.123342  -0.846994  0.483001  0.0437723  -0.0446611  0.062552  2.19085  
12.1  1.44182  0.956219  -0.173349  0.281367  -2.39554  1.29968  -0.736503  0.149381  0.246622  2.3505  -0.138999  -0.831249  0.136115  -0.111249  0.884914  -0.319474  0.712337  -0.244065  -0.118725  -0.833112  0.479519  0.0466344  -0.0449242  0.0622856  2.19565  
12.15  1.42872  0.96992  -0.19894  0.300227  -2.38717  1.30722  -0.723144  0.15999  0.265148  2.3636  -0.129476  -0.835269  0.153994  -0.113496  0.898045  -0.329323  0.703309  -0.251798  -0.137357  -0.820779  0.478971  0.0500869  -0.045187  0.0622193  2.19893  
12.2  1.41539  0.982923  -0.195346  0.285107  -2.3779  1.31337  -0.710531  0.148142  0.252761  2.3743  -0.120177  -0.839165  0.149008  -0.107519  0.907555  -0.338783  0.694258  -0.23875  -0.134151  -0.810569  0.47671  0.0531458  -0.045463  0.0620928  2.20279  
12.25  1.40179  0.995693  -0.204004  0.284446  -2.36979  1.31891  -0.698356  0.145282  0.253637  2.38711  -0.110885  -0.84291  0.153453  -0.105231  0.918377  -0.347853  0.684882  -0.235014  -0.140414  -0.802824  0.474508  0.0561482  -0.0457114  0.0619273  2.20667  
12.3  1.38818  1.00834  -0.199919  0.272569  -2.35958  1.32427  -0.68637  0.138478  0.243723  2.39838  -0.101391  -0.846617  0.150294  -0.0999053  0.932661  -0.356324  0.674878  -0.222236  -0.139563  -0.793376  0.470733  0.058791  -0.04594  0.0616366  2.21131  
12.35  1.3746  1.02049  -0.227273  0.289007  -2.3489  1.32903  -0.67474  0.142127  0.261098  2.41109  -0.0921466  -0.849983  0.167414  -0.102002  0.945328  -0.365225  0.663623  -0.225431  -0.15566  -0.778857  0.468594  0.0620042  -0.0462758  0.0615508  2.21547  
12.4  1.36067  1.03239  -0.220909  0.273718  -2.33747  1.33337  -0.663212  0.132106  0.248182  2.42452  -0.0831935  -0.852914  0.159755  -0.0946284  0.957782  -0.37099  0.655185  -0.212655  -0.155481  -0.772099  0.467795  0.0654188  -0.0465868  0.0615183  2.21894  
12.45  1.34663  1.04432  -0.227318  0.272283  -2.32712  1.33711  -0.651502  0.126749  0.24881  2.43652  -0.0742553  -0.855774  0.162411  -0.0919424  0.967833  -0.377694  0.645764  -0.206284  -0.156463  -0.757005  0.465381  0.0684023  -0.0469088  0.061425  2.22299  
12.5  1.33474  1.05367  -0.233606  0.267553  -2.31702  1.33996  -0.641667  0.121937  0.248737  2.44428  -0.0670393  -0.85782  0.16349  -0.0877653  0.978738  -0.382672  0.637742  -0.197745  -0.160799  -0.746134  0.464329  0.0715145  -0.0471647  0.0613124  2.22651  
12.55  1.31807  1.06683  -0.237618  0.264549  -2.30703  1.345  -0.628284  0.121474  0.246205  2.44861  -0.0571879  -0.860388  0.163609  -0.0838708  0.993204  -0.389534  0.626693  -0.191465  -0.16278  -0.730598  0.460097  0.0740333  -0.0475189  0.0611217  2.23163  
12.6  1.3038  1.07829  -0.24031  0.260943  -2.29634  1.34881  -0.616351  0.115538  0.245667  2.46923  -0.0489238  -0.862144  0.162527  -0.0785829  1.00558  -0.394629  0.617683  -0.181781  -0.162739  -0.717177  0.457427  0.0769805  -0.0478821  0.0610137  2.23619  
12.65  1.28899  1.08955  -0.247948  0.258832  -2.28753  1.35219  -0.604047  0.110855  0.247786  2.48004  -0.040919  -0.863524  0.162922  -0.0740376  1.01878  -0.399788  0.609354  -0.176388  -0.162349  -0.704689  0.454937  0.0800942  -0.0482974  0.0609818  2.24064  
12.7  1.27419  1.10012  -0.250957  0.252568  -2.27545  1.35652  -0.591679  0.111215  0.24697  2.48968  -0.0332046  -0.864504  0.161286  -0.0687598  1.03286  -0.40455  0.60119  -0.168443  -0.162257  -0.693995  0.452279  0.0831123  -0.0486663  0.0609354  2.24472  
12.75  1.25912  1.11077  -0.255379  0.24975  -2.26425  1.36058  -0.580171  0.108005  0.243183  2.49654  -0.0256334  -0.865076  0.160212  -0.0633276  1.04327  -0.409507  0.593388  -0.163392  -0.161151  -0.681673  0.449673  0.0860211  -0.0489679  0.060811  2.24873  
12.8  1.24404  1.1212  -0.249456  0.23937  -2.25647  1.36456  -0.568478  0.102442  0.23587  2.50589  -0.0184785  -0.865302  0.153363  -0.0576989  1.0575  -0.415006  0.586212  -0.156396  -0.153704  -0.667459  0.445698  0.0884903  -0.0491865  0.0605031  2.25339  
12.85  1.22844  1.13138  -0.277546  0.25025  -2.24639  1.36819  -0.556385  0.104454  0.254582  2.51415  -0.0114275  -0.865377  0.162296  -0.0531372  1.06871  -0.420525  0.579462  -0.160227  -0.161284  -0.654738  0.444939  0.0917663  -0.0493854  0.0603408  2.25668  
12.9  1.21279  1.14113  -0.270326  0.23803  -2.23533  1.37219  -0.544505  0.101457  0.2443  2.5254  -0.00419572  -0.865497  0.156836  -0.0490735  1.08142  -0.425795  0.573085  -0.151072  -0.153548  -0.639244  0.442482  0.0945738  -0.0496357  0.0601437  2.26077  
12.95  1.19683  1.15052  -0.274011  0.232819  -2.22592  1.37609  -0.533391  0.0987599  0.239769  2.52694  0.0027149  -0.865193  0.154033  -0.0434377  1.09444  -0.430969  0.566539  -0.146796  -0.151977  -0.6291  0.439831  0.0973342  -0.0498931  0.0599514  2.26488  
13  1.18064  1.15966  -0.278522  0.228391  -2.21619  1.37925  -0.522002  0.0939577  0.240123  2.54414  0.00988575  -0.86462  0.153771  -0.0383921  1.1075  -0.436736  0.560244  -0.145779  -0.149075  -0.614854  0.437049  0.100186  -0.0502275  0.0598456  2.26904  
13.05  1.16442  1.16861  -0.284726  0.225547  -2.20415  1.38227  -0.509775  0.0917958  0.244538  2.55121  0.0166876  -0.864107  0.152515  -0.0347649  1.11812  -0.442458  0.554164  -0.143655  -0.147487  -0.600258  0.434272  0.103122  -0.0505989  0.0597918  2.27311  
13.1  1.1507  1.17632  -0.289991  0.223436  -2.19811  1.38523  -0.499504  0.0919153  0.244922  2.56335  0.0223925  -0.863808  0.151859  -0.031642  1.12807  -0.447005  0.548988  -0.140144  -0.146241  -0.589698  0.43308  0.106432  -0.0509266  0.0598024  2.27621  
13.1501  1.13375  1.18441  -0.294103  0.214822  -2.18578  1.38808  -0.487524  0.0868519  0.242459  2.57078  0.0293633  -0.863269  0.150716  -0.0274623  1.14186  -0.452144  0.542714  -0.136042  -0.144308  -0.577165  0.430165  0.109263  -0.0513047  0.0597753  2.28008  
13.2  1.11426  1.19401  -0.285125  0.205851  -2.17734  1.39118  -0.473365  0.0817494  0.234837  2.58467  0.0371637  -0.862349  0.144047  -0.0238251  1.15472  -0.458199  0.535412  -0.130416  -0.138277  -0.56377  0.424103  0.111135  -0.0516068  0.059477  2.28546  
13.25  1.09747  1.20174  -0.314193  0.212323  -2.17101  1.39347  -0.460928  0.0818146  0.254999  2.5992  0.0440032  -0.861389  0.153727  -0.0187798  1.16905  -0.463588  0.52906  -0.136807  -0.146798  -0.551437  0.423225  0.114617  -0.0518791  0.0594124  2.28861  
